corp_code,corp_name,corp_eng_name,induty_code,modify_date,recent_audit_rcept_dt,recent_audit_report,recent_audit_rcept_no,revenue_raw
00481117,신우메탈코리아,"SHINWOO METAL KOREA Co.,Ltd.",467,20230222,20260401,감사보고서 (2025.12),20260401001016,
01297296,현대드림모터스,HDDM,25913,20230201,20260406,감사보고서 (2025.12),20260406001380,
01023239,현준정밀,"HYUN JUN PRECISION CO.,LTD",2591,20230214,20260410,감사보고서 (2025.12),20260410003032,
00963532,신한정밀,Shin han precision co.ltd,30,20230222,20260410,감사보고서 (2025.12),20260410001405,
00578024,경일정밀,KYOUNGIL LDE,29180,20230222,20260413,연결감사보고서 (2025.12),20260413001243,
00916835,현성정밀기계,"HYEONSUNG PRECISION MACHINERY Co.,Ltd.",29271,20230222,20260403,감사보고서 (2025.12),20260403003194,
00927123,부흥정밀,-,3320,20230222,20260403,감사보고서 (2025.12),20260403000557,
01076082,용성에프에이,"yong sung  factory automatic co,.ltd",28123,20230214,20260401,감사보고서 (2025.12),20260401002264,
00447618,서한공업,suhhan industry. Co.Ltd,2511,20230222,20260409,감사보고서 (2025.12),20260409001615,
00238241,유호전기공업,"youho electric ind co.,ltd.",28123,20230222,20260408,감사보고서 (2025.12),20260408002489,
00171380,한국로스트왁스공업,"Korea Lost-Wax Int.Co.,Ltd.",24329,20230222,20260407,감사보고서 (2025.12),20260407002263,
00970684,우리메탈,"WOORIMETALS CO.,LTD",24121,20230214,20260408,감사보고서 (2025.12),20260408001852,
01718179,시노펙스바이오필터,"SYNOPEX BIO FILTER CO.,LTD",27213,20230221,20260401,감사보고서 (2025.12),20260401002801,
00568434,삼미정공,"SAMMIPRECISION&IND.CO.,LTD",292,20230222,20260403,감사보고서 (2025.12),20260403000886,
01080979,정도정밀,"JEONG DO PRECISION CO., LTD",30,20230213,20260406,감사보고서 (2025.12),20260406003401,
00998200,현대위아터보,HYUNDAI WIA TURBO CORPORATION,3031,20230213,,,,
01304286,오토테크,"AUTO TECH.CO.,LTD",30391,20230222,20260407,감사보고서 (2025.12),20260407000575,
00569901,현대티엠씨,"Hyundai Technology Machinery CO., LTD.",29,20230222,20260401,감사보고서 (2025.12),20260401001807,
00576178,동은정공,"DONG EUN INSTRUMENTS CO.,LTD",2812,20230222,20260407,감사보고서 (2025.12),20260407001921,
00884518,신성오토모티브,"SHINSUNG Automotive CO., LTD",30,20230222,20260331,감사보고서 (2025.12),20260331003982,
00145677,이화다이아몬드공업,"EHWA DIAMOND INDUSTRIAL CO., LTD.",25934,20221212,20260331,연결감사보고서 (2025.12),20260331002816,
01647297,유성정밀,"YOUSUNG MACHINERY CO.,LTD",29,20230208,20260331,감사보고서 (2025.12),20260331003150,
01353866,피닉슨컨트롤스,Phoenixon Controls Inc.,28121,20230222,20260408,감사보고서 (2025.12),20260408001150,
00962241,태성정밀,TAESUNG PRECISION CO.LTD,2599,20230222,20260331,감사보고서 (2025.12),20260331000081,
00220136,세양폴리머,"SEYANG POLYMER CO., LTD.",46739,20230213,20260430,연결감사보고서 (2025.12),20260430001136,
00761615,동남중공업,"DONGNAM HEAVY INDUSTRY DO,.LTD",24123,20230222,20260407,감사보고서 (2025.12),20260407002843,
01496550,한영정공,"HAN YOUNG PRECISION INDUSTRY CO.,LTD",25924,20230222,20260403,감사보고서 (2025.12),20260403001524,
00442190,홍성브레이크,"HONGSUNG BRAKE CO., LTD",30,20230222,20260407,감사보고서 (2025.12),20260407001756,
01627983,조은메탈앤트레이드,ZOEUN METAL&TRADE,2592,20230222,20260401,감사보고서 (2025.12),20260401001836,
00418403,삼풍전선공업,"sampoong electric wire co., ltd",28302,20230220,20260413,감사보고서 (2025.12),20260413002140,
00243076,후성정공,"FOOSUNG PRECISION IND. CO., LTD.",30,20230222,20260413,연결감사보고서 (2025.12),20260413002450,
01141793,삼창주철공업,"SAM CHANG FOUNDRY CO.,LTD",24311,20230222,20260410,감사보고서 (2025.12),20260410001011,
00768326,현대이엔지건설,"Hyundae Engineer Co.,Ltd",25,20230223,20260401,감사보고서 (2025.12),20260401004295,
00164797,현대종합금속,"HYUNDAI WELDING CO., LTD",2599,20230223,20260413,연결감사보고서 (2025.12),20260413001635,
00657127,대흥공업,"DAE HEUNG IND. CO., LTD",25912,20230222,20260402,감사보고서 (2025.12),20260402001779,
01368363,율천공업,"Yul Cheon Industry Co.,Ltd",29210,20230222,20260403,감사보고서 (2025.12),20260403001072,
01648108,에스파츠,"S-PARTS.CO.,LTD",46595,20230222,,,,
01697034,신한중공업,"SHINHAN HEAVY Industries Co.,Ltd",31114,20221108,20260331,감사보고서 (2025.12),20260331003667,
01294554,신성일렉트로닉스,"ALLNET ELECTRONICS CO.,LTD.",26224,20230222,20240329,감사보고서 (2023.12),20240329002498,
01653359,광명메탈,"Gwangmyeong Metal Co., Ltd",24229,20230223,20240408,감사보고서 (2023.12),20240408001382,
00113313,대한주물공업,"daehan cast iron ind. co., ltd",24131,20230223,20260407,감사보고서 (2025.12),20260407001615,
00611471,성우오토텍,SUNGWOO AUTO TECH,30,20230222,20260403,감사보고서 (2025.12),20260403001486,
00482930,광진정밀,"KWANGJIN PRECISION CO., LTD",2922,20230220,20260331,감사보고서 (2025.12),20260331000287,
00765745,메가플랙슨공업,"MEGAFLEXON CO.,LTD",2512,20230220,20260402,감사보고서 (2025.12),20260402000331,
01073933,한일정밀주조,"HANIL INVESTMENT CASTING CO.,LTD",24312,20221103,20260414,감사보고서 (2025.12),20260414001280,
00199818,태주공업,"TAEJOO MFG CO.,LTD.",2511,20230222,20260330,감사보고서 (2025.12),20260330000222,
00570077,금영정공,"Kumyong precision ind.Co.,Ltd.",30,20230201,20260413,감사보고서 (2025.12),20260413001080,
01208450,현대휀스개발,"hyundaifence.co.,ltd",25944,20230213,20260410,감사보고서 (2025.12),20260410002433,
00629197,삼우합금공업,-,24212,20230213,20260331,감사보고서 (2025.12),20260331000587,
01386129,케이원모터스,K-1 MOTORS,3020,20230222,20260401,감사보고서 (2025.12),20260401000641,
00821449,케이더블유뉴클리어콤포넌트,"KW Nuclear Components Co., Ltd",28,20230222,20260401,감사보고서 (2025.12),20260401000488,
00613938,대한메탈,"DAEHAN METAL CO., LTD",30,20230222,20260429,연결감사보고서 (2025.12),20260429000066,
01474770,대동전장,"Daedong Electronics Co., Ltd. ",29111,20230220,20240409,감사보고서 (2023.12),20240409000910,
01279485,심팩주물,"SIMPAC FOUNDRY CO.,LTD.",24311,20230222,20240403,감사보고서 (2023.12),20240403003505,
01553402,강운공업,"KANGWOON INDUSTRY CO.,LTD.",29299,20230208,20260406,감사보고서 (2025.12),20260406003868,
01054840,제다하네스,"ZDA Harness co., ltd",30,20230222,20260330,감사보고서 (2025.12),20260327001837,
00576202,한일정밀,"HANIL PRECISION Co.,Ltd",30,20230222,20260403,감사보고서 (2025.12),20260403001410,
01688063,대부메탈,Daeboo metal.,46791,20230222,20260318,감사보고서 (2025.12),20260318000306,
00562281,아이에스오토,ISAUTO,30,20230223,20260401,감사보고서 (2025.12),20260401002689,
00250368,신화정밀,"Shin Hwa Precision Co., Ltd",30,20230208,20260430,연결감사보고서 (2025.12),20260430000101,
00682965,건우메탈,"KEONWOO METALS CO.,LTD.",46721,20230223,20260428,연결감사보고서 (2025.12),20260428000574,
00141972,오토닉스,AUTONICS CORPORATION,2629,20221129,20260430,연결감사보고서 (2025.12),20260430001508,
00865920,한국정밀공업,"HANHOOK PRECISION IND. CO., LTD",259,20230222,20260403,감사보고서 (2025.12),20260403000477,
00591308,보현메탈,bohyunmetal co.ltd,24321,20230222,20260410,감사보고서 (2025.12),20260410002908,
01635821,북성공업,"BOOKSUNG INDUSTRY CO.,LTD.",29210,20230223,20260406,감사보고서 (2025.12),20260406000039,
01376335,고려금속공업,"Korea Metal industry Co., Ltd",24290,20230220,20260409,감사보고서 (2025.12),20260409000792,
00570271,동양기계공업,"DONG YANG MACHINERY INDUSTRIAL CO., LTD.",291,20230222,20260403,감사보고서 (2025.12),20260403001493,
01027536,동인중공업,MSB CORPORATION,259,20230214,20260402,감사보고서 (2025.12),20260402000791,
00139375,안전공업,"ANJUN INDUSTRIAL CO., LTD.",30,20230214,20260406,감사보고서 (2025.12),20260406001228,
01060665,신영공업,Shin Young,2512,20230214,20260401,감사보고서 (2025.12),20260401003718,
00663951,태정기공,"TAE JUNG TECHNICAL MFG CO., LTD.",30,20230220,20260331,감사보고서 (2025.12),20260331003460,
01025097,에이스메탈,ACE METAL INC.,46722,20230222,20260401,감사보고서 (2025.12),20260401000643,
00676399,한국유켄공업,"YUKEN KOREA CO., LTD",46,20230214,20260320,감사보고서 (2025.12),20260320000314,
00162425,한양철강공업,"HANYANG STEEL IND.CO.,LTD",2419,20230214,20260402,감사보고서 (2025.12),20260402002753,
00845281,대전기계공업,Daijeon Machinery,28111,20221121,20260112,감사보고서 (2025.09),20260109000720,
01026759,현대기전,Hyundai Electric & Machinary,4659,20230220,20260402,감사보고서 (2025.12),20260402003907,
00372484,서울금속공업,"SEOUL METALS INDUSTRIAL CO., LTD",24221,20230220,20260402,감사보고서 (2025.12),20260402000347,
01695346,호재메탈,Hojaemetal,46791,20221024,20260309,감사보고서 (2025.12),20260309001454,
01218679,맥슨모터매뉴팩처링,MAXON MOTOR MANUFACTURING,28111,20230220,20260310,감사보고서 (2025.12),20260310002259,
00364759,신진정공,"SHIN-JIN PRECISION INDUSTRIAL CO.,LTD",29133,20230220,20260401,감사보고서 (2025.12),20260401001528,
00608796,진흥공업,JIN HUNG IND CO LTD,24321,20230220,20260407,감사보고서 (2025.12),20260407001361,
00665995,아륭기공,"A-RYUNG MACHINERY.END.,LTD",2913,20230220,20260413,감사보고서 (2025.12),20260413000353,
01588985,비바모빌리티,"JJMOTORS CO.,LTD.",30121,20230222,20250411,감사보고서 (2024.12),20250411001280,
00239693,능원금속공업,"NUNGWON METAL IND. CO,. LTD",24221,20230214,20260430,연결감사보고서 (2025.12),20260430001002,
00524670,우진정공,OSAN PRECISION CORP.,24122,20230221,20260331,감사보고서 (2025.12),20260331000446,
00874867,아시아중공업,"asia heavy industry co.,ltd",292,20230214,20260402,감사보고서 (2025.12),20260401005141,
00925000,발레오오토모티브코리아,Valeo Automotive Korea Ltd.,30,20230216,20260403,감사보고서 (2025.12),20260403002617,
01149537,범아기계공업,"Bum-A Machinery Co.,Ltd.",25924,20230220,20240401,감사보고서 (2023.12),20240401001962,
01330874,말타니메탈,"Maltani Metal co.,ltd.",24222,20221021,20260413,감사보고서 (2025.12),20260413002543,
00197777,삼성정밀공업,Samsung Precision co.Ltd,2591,20230220,20260409,감사보고서 (2025.12),20260409002168,
00653705,태진정공,"TAEJIN PRECISION CO.,LTD.",30,20230221,20260407,감사보고서 (2025.12),20260407003200,
01135978,현대디엘,HYUNDAEDL INC,25932,20230217,20260331,감사보고서 (2025.12),20260331001172,
00965567,주)태원정공,"TAE WON JUNG KONG CO.,LTD",243,20221028,20260413,감사보고서 (2025.12),20260413000046,
00920689,대성정밀기계,"DAE SUNG PRECISION MACHINERY CO., LTD.",2591,20230214,20260331,감사보고서 (2025.12),20260331001451,
01017025,성협공업,-,30,20230214,20240403,감사보고서 (2023.12),20240403000063,
01306637,현대로오텍,"Hyundai Ro-Tech Co.,Ltd",28123,20230215,20260429,연결감사보고서 (2025.12),20260429000491,
00187655,한국캠브리지필터,"CAMBRIDGE FILTER KOREA.CO,.LTD.",29199,20230220,20260403,감사보고서 (2025.12),20260403001677,
01433223,대영정밀,"DAEYOUNG PRECISION CO., LTD.",29142,20230220,20260324,감사보고서 (2025.12),20260324000318,
00580454,시리얼마이크로일렉트로닉스코리아,Serial Microelectronics Korea Ltd,46800,20230220,20260325,감사보고서 (2025.12),20260325000081,
01712209,일선정밀,"IL SUN precision co.,Ltd.",30331,20230110,20260402,감사보고서 (2025.12),20260402001926,
00922146,대한고열공업,"DAEHANHEATING INDUSTRY CO.,LTD",291,20230113,20260408,감사보고서 (2025.12),20260408003206,
00179896,보국전기공업,"BOKUK CTRIC INDUSTRIAL CO., LTD",28111,20230220,20260304,감사보고서 (2025.12),20260304000464,
00387042,유진통신공업,U-Jin Cable Ind. Co. Ltd.,28302,20230220,20260331,감사보고서 (2025.12),20260331004444,
00134112,세왕금속공업,"sewang metal ind. Co., Ltd.",25991,20230222,20260331,감사보고서 (2025.12),20260331004126,
00485991,현대선기,HYUNDAI MARINE MACHINERY CO. LTD,31114,20230223,20260402,감사보고서 (2025.12),20260402000761,
01362545,디와이메탈,"dymetal co., LTD.",24311,20221031,20260413,감사보고서 (2025.12),20260413000767,
00520522,대성나찌유압공업,"DAESUNG-NACHI HYDRAULICS CO.,LTD.",29133,20230214,20260402,감사보고서 (2025.12),20260402000425,
00162285,버슘머트리얼즈한양기공,"HANYANG TECHNOLOGY CO., LTD",29229,20221026,20260406,감사보고서 (2025.12),20260406003004,
01591864,퓨쳐일렉트로닉스,FUTURE ELECTRONICS INC.,46595,20230220,20260327,감사보고서 (2025.12),20260327000667,
01283284,대성하이피오토,DAE SUNG HI-P AUTO Corp.,25913,20230220,20260331,감사보고서 (2025.12),20260331002401,
00204244,로크웰오토메이션코리아,Rockwell automation korea ltd.,29229,20221128,20260105,감사보고서 (2025.09),20260105000253,
00207612,금강기계공업,KUM KANG MACHINERY INDUSTRIAL. CO.,25991,20230215,20260410,감사보고서 (2025.12),20260410003341,
01135905,동현정밀,dong hyun,2591,20230220,20260406,감사보고서 (2025.12),20260406003216,
00690867,동우정공,DONGWOO,30,20230220,20260401,감사보고서 (2025.12),20260401002422,
00573667,우진메탈,"WOOJIN METAL. CO., LTD.",24113,20230222,20260402,감사보고서 (2025.12),20260402001355,
01584226,알바테크앤모터스,ALBA TECH AND MOTORS,30310,20230220,20250403,감사보고서 (2024.12),20250403002268,
00531254,일신다이캐스팅,"ilshin die casting co., ltd.",24321,20230220,20260401,감사보고서 (2025.12),20260401001475,
01497595,산전정밀,"SANJEON JUNG MIL CO.,LTD",28121,20230220,20260403,감사보고서 (2025.12),20260403001500,
00110778,대신메탈라이징,"DAE SHIN METALLIZING CO., LTD",2591,20230220,20260401,감사보고서 (2025.12),20260401001984,
00925019,광림정공,Kwang-lim Precision Ltd.,29271,20230222,20260408,감사보고서 (2025.12),20260408002673,
00483577,동양정공,DONG YANG JUNG GONG,25200,20230223,20260403,감사보고서 (2025.12),20260403000067,
00411996,범한공업,"BUM HAN INDUSTRY CO., LTD.",25993,20230214,20260403,감사보고서 (2025.12),20260403000006,
00893358,첨단메탈코팅,CHUMDAN METAL COATING,25921,20230220,20260407,감사보고서 (2025.12),20260407002947,
00103802,광신기계공업,"KwangShin Machine Ind .Co.,Ltd",29131,20230220,20260327,감사보고서 (2025.12),20260327001122,
01148200,태원오토텍,-,2591,20230222,20260331,감사보고서 (2025.12),20260331000690,
01083985,모터트로닉스인터내셔날코리아,MOTORTRONICS INTERNATIONAL KOREA LTD,2811,20230220,20240401,감사보고서 (2023.12),20240401001978,
01021499,태양정공,"TAE YANG PRECISION&INDUSTRYCO.,LTD",30,20230220,20260403,감사보고서 (2025.12),20260403003345,
00409016,현대제이콤,"HYUNDAI J. COMM CO.,LTD",26410,20230220,20260330,감사보고서 (2025.12),20260330000121,
01731134,미진정공,"MIJIN PRECISION & INC CO.,LTD.",25111,20230418,20260402,감사보고서 (2025.12),20260402001948,
01762268,무원메탈,"MUWON METAL CO.,LTD",46721,20230517,20260410,감사보고서 (2025.12),20260410001277,
01747296,지엠에스이모빌리티,"GMS e-Mobility CO., LTD",25924,20230508,20260413,감사보고서 (2025.12),20260413000835,
01809824,토판일렉트로닉스코리아,Toppan Electroncis Korea Inc.,46,20240207,20240701,감사보고서 (2024.03),20240701000372,
00459686,신라정밀,Shilla Corporation,29,20230406,20260416,연결감사보고서 (2025.12),20260416000090,
01588994,진성정밀,"Jinsung Precision CO., Ltd",25913,20230223,20260401,감사보고서 (2025.12),20260401004189,
00567392,에이에스티,"Automotive Stamping Technology Co., Ltd",30,20230426,20260331,감사보고서 (2025.12),20260331000659,
00761749,디알비오토메이션,"DRB Fatec Co, Ltd",29,20230407,20260401,감사보고서 (2025.12),20260401003140,
01732090,계성중공업,"Gyesung Heavy industries Co., Ltd",31114,20230508,20251001,감사보고서 (2025.06),20251001000552,
01530890,대풍이브이자동차,"DAEPOONG EV CO.,LTD",30121,20230223,20250401,감사보고서 (2024.12),20250401003715,
00531768,동하정밀,DONGHA Precision Ltd.,30,20230223,20260408,감사보고서 (2025.12),20260408002923,
01651689,일진정공," ILJIN Precision Co., Ltd.",29171,20230223,,,,
01219146,성우모터스,"SUNGWOO MOTORS CO., LTD.",3020,20230613,20260409,감사보고서 (2025.12),20260409001379,
01027208,경동정공,"KYUNGDONGPRECISION CO.,LTD.",30,20230811,20260402,감사보고서 (2025.12),20260402003898,
01399886,경동정밀공업,"KYUNGDONG PRECISION INDUSTRY CO.,LTD",25924,20230223,20260408,감사보고서 (2025.12),20260408000840,
01740169,현대주류,Hyundai alcohlic liquots.co.Ltd.,46331,20230508,20260403,감사보고서 (2025.12),20260403000712,
00892234,세방메탈트레이딩,"SEBANG METAL TRADING CO.,LTD",4610,20230306,20260227,감사보고서 (2025.12),20260227007043,
01739914,현대레이저,HYUNDAILASER,25924,20230424,20250331,감사보고서 (2024.12),20250331001582,
00965071,아이윈오토,"iWIN Auto CO., LTD.",26224,20230807,20260401,감사보고서 (2025.12),20260401003067,
01015692,센서텍,"SENSORTEC CO., LTD",2629,20231013,20260508,[기재정정]연결감사보고서 (2025.12),20260508000189,
